9112	1847	1248	1847	1738	1494	861	1738	15097	10713	0	1519	8754	3356	1287	14828	1801	1738	0	1738	1815	9956	10516	1815	273	11875	1738	4692	14924	1738	1541	8754	1208	1110	1110	1110	1110	1110	21275	15330	1738	1519	1110	1110	1071	1519	12606	3748	6215	4378	5725	7526	5942	13906	6974	5548	5264	4378	5942	6215	6215	8754	5725	5942	5942	5725	15638	6215	6215	7077	6215	11252	2412	11903	5942	13600	2412	5725	6215	5548	5264	5548	5942	4378	6215	2412	5548	4378	5942	5942	6215	6215	6215	11903	11252	1738	8253	8253	8253	8253	8253	8263	8253	8253	8253	8253	8265	8253	8253	17805	9112	8310	2183	8739	8253	5193	9112	9112	8383	8310	9765	1287	2655	9966	8265	11846	9765	8253	9863	4201	6215	8253	3748	9112	6215	10112	9112	5815	5462	11846	8253	4174	9112	2655	17726	6261	10247	10247	8939	8939	4605	17726	9992	4422	9992	10369	17726	17898	9992	17726	10369	9992	14913	14913	11937	13751	14688	14688	15139	11394	8754	3708	11244	13707	13437	20354	7271	10615	16757	13763	13763	11668	13614	11892	15897	14688	14123	9624	19112	14002	11104	10578	11892	10578	10474	14688	11396	14688	14688	6215	19112	10633	12604	1738	15821	1001	11104	7821	11309	11396	18814
7616	816	1272	816	255	463	1274	255	14964	9345	1519	0	7373	1857	486	14605	2909	255	1519	255	3121	8515	10236	3121	1650	10466	255	3175	13515	255	3029	7373	860	471	471	471	471	471	20115	15288	255	0	471	471	1224	0	12160	2230	4951	2865	4355	6107	4679	12415	5719	4208	3878	2865	4679	4951	4951	7373	4355	4679	4679	4355	14153	4951	4951	5900	4951	9850	2457	11623	4679	12284	2457	4355	4951	4208	3878	4208	4679	2865	4951	2457	4208	2865	4679	4679	4951	4951	4951	11623	9850	255	7166	7166	7166	7166	7166	7168	7166	7166	7166	7166	7157	7166	7166	16902	7616	7170	837	7265	7166	5836	7616	7616	6882	7170	8367	486	1237	8553	7157	12210	8367	7166	8448	2895	4951	7166	2230	7616	4951	8675	7616	4317	4201	12210	7166	2751	7616	1237	16207	6964	8733	8733	9158	9158	3601	16207	8601	3038	8601	8856	16207	16521	8601	16207	8856	8601	15129	15129	10529	12273	13169	13169	13620	10020	7373	5220	10436	12222	11966	20342	7473	9229	15253	12356	12356	11431	12127	10482	14379	13169	12626	8242	18906	12513	10571	9187	10482	9187	9109	13169	10028	13169	13169	4951	18906	9243	11984	255	14676	1767	10571	6349	9933	10028	17363
4883	7650	8541	7650	7119	7265	8638	7119	19263	1976	8754	7373	0	5592	7471	18615	9227	7119	8754	7119	9690	6435	14563	9690	8766	3138	7119	4639	10452	7119	9998	0	7575	7843	7843	7843	7843	7843	18728	19870	7119	7373	7843	7843	8549	7373	15607	5414	2698	4803	3028	1336	2944	5644	2096	3212	3496	4803	2944	2698	2698	0	3028	2944	2944	3028	7227	2698	2698	2413	2698	2509	9318	15753	2944	10548	9318	3028	2698	3212	3496	3212	2944	4803	2698	9318	3212	4803	2944	2944	2698	2698	2698	15753	2509	7119	8895	8895	8895	8895	8895	8845	8895	8895	8895	8895	8767	8895	8895	17547	4883	8579	6588	5292	8895	12735	4883	4883	4528	8579	6950	7471	6139	6858	8767	18147	6950	8895	6776	6671	2698	8895	5414	4883	2698	6574	4883	3423	3388	18147	8895	6104	4883	6139	10152	13858	4666	4666	15005	15005	7869	10152	1242	6247	1242	4758	10152	9149	1242	10152	4758	1242	20511	20511	3198	8286	7422	7422	7707	2647	0	12361	12602	5370	4975	24739	13480	1861	10206	5018	5018	15733	5321	3157	8771	7422	5942	870	22670	5699	13927	1825	3157	1825	1743	7422	2657	7422	7422	2698	22670	1879	14734	7119	13989	9128	13927	5117	2560	2657	10146
5962	2061	2951	2061	1620	1907	3076	1620	15412	7568	3356	1857	5592	0	2103	14950	4432	1620	3356	1620	4759	7026	10599	4759	3446	8650	1620	1374	12058	1620	4809	5592	2351	2319	2319	2319	2319	2319	19090	15838	1620	1857	2319	2319	2969	1857	12269	509	3374	1040	2633	4295	3117	10558	4125	2544	2151	1040	3117	3374	3374	5592	2633	3117	3117	2633	12296	3374	3374	4413	3374	8039	3793	11951	3117	11035	3793	2633	3374	2544	2151	2544	3117	1040	3374	3793	2544	1040	3117	3117	3374	3374	3374	11951	8039	1620	6476	6476	6476	6476	6476	6461	6476	6476	6476	6476	6429	6476	6476	16306	5962	6382	1249	5694	6476	7262	5962	5962	5215	6382	6988	2103	791	7135	6429	13237	6988	6476	7027	2230	3374	6476	509	5962	3374	7193	5962	2461	2674	13237	6476	1729	5962	791	14397	8399	6990	6990	10104	10104	3436	14397	6804	2086	6804	7115	14397	14720	6804	14397	7115	6804	15967	15967	8714	10648	11366	11366	11807	8234	5592	7064	10084	10365	10111	20879	8457	7436	13539	10537	10537	11816	10270	8665	12598	11366	10770	6455	19226	10656	10604	7388	8665	7388	7335	11366	8249	11366	11366	3374	19226	7446	11865	1620	13715	3559	10604	4803	8145	8249	15515
7984	1270	1478	1270	563	207	1346	563	15366	9434	1287	486	7471	2103	0	15023	2463	563	1287	563	2713	8927	10659	2713	1346	10589	563	3467	13938	563	2705	7471	374	604	604	604	604	604	20592	15674	563	486	604	604	1376	486	12609	2534	4962	3141	4443	6238	4689	12629	5727	4271	3979	3141	4689	4962	4962	7471	4443	4689	4689	4443	14357	4962	4962	5862	4962	9967	2755	12047	4689	12739	2755	4443	4962	4271	3979	4271	4689	3141	4962	2755	4271	3141	4689	4689	4962	4962	4962	12047	9967	563	7651	7651	7651	7651	7651	7652	7651	7651	7651	7651	7641	7651	7651	17389	7984	7653	896	7656	7651	6029	7984	7984	7244	7653	8799	0	1372	8979	7641	12501	8799	7651	8873	3367	4962	7651	2534	7984	4962	9089	7984	4548	4208	12501	7651	3191	7984	1372	16500	7145	9067	9067	9479	9479	4086	16500	8708	3491	8708	9191	16500	16618	8708	16500	9191	8708	15460	15460	10651	12654	13468	13468	13911	10114	7471	4978	10918	12427	12153	20725	7793	9332	15604	12478	12478	11848	12336	10606	14694	13468	12850	8342	19323	12723	11030	9294	10606	9294	9196	13468	10117	13468	13468	4962	19323	9349	12453	563	15155	1813	11030	6744	10029	10117	17526
14426	13791	13706	13791	14726	15065	14030	14726	944	20104	14828	14605	18615	14950	15023	0	16526	14726	14828	14726	16311	13349	4373	16311	15095	20430	14726	14833	14377	14726	15611	18615	15342	14454	14454	14454	14454	14454	13688	1895	14726	14605	14454	14454	13869	14605	3092	14672	17780	14917	16855	17470	17602	20172	18349	16944	16506	14917	17602	17780	17780	18615	16855	17602	17602	16855	21607	17780	17780	18830	17780	20074	12428	3000	17602	12122	12428	16855	17780	16944	16506	16944	17602	14917	17780	12428	16944	14917	17602	17602	17780	17780	17780	3000	20074	14726	9767	9767	9767	9767	9767	9823	9767	9767	9767	9767	9907	9767	9767	8167	14426	10118	15165	13797	9767	10589	14426	14426	14402	10118	12625	15023	15185	12877	9907	5811	12625	9767	12893	12796	17780	9767	14672	14426	17780	13316	14426	15638	17297	5811	9767	13393	14426	15185	20854	10161	15546	15546	6602	6602	11524	20854	19334	13087	19334	15566	20854	25607	19334	20854	15566	19334	4311	4311	20493	15601	18663	18663	19162	20520	18615	15588	6472	20233	20395	6129	7920	19833	18361	21838	21838	3174	20080	20431	18975	18663	20110	19183	4301	20319	4705	19744	20431	19744	19958	18663	20601	18663	18663	17780	4301	19797	4384	14726	10370	13837	4705	13623	20435	20601	24990
10389	3506	3048	3506	3026	2612	2663	3026	16757	11110	1801	2909	9227	4432	2463	16526	0	3026	1801	3026	518	11381	12247	518	1531	12361	3026	5802	16398	3026	1204	9227	2127	2680	2680	2680	2680	2680	22986	16947	3026	2909	2680	2680	2871	2909	14375	4912	6546	5462	6295	8133	6289	14666	7248	6065	5896	5462	6289	6546	6546	9227	6295	6289	6289	6295	16354	6546	6546	7209	6546	11729	4176	13629	6289	15194	4176	6295	6546	6065	5896	6065	6289	5462	6546	4176	6065	5462	6289	6289	6546	6546	6546	13629	11729	3026	9987	9987	9987	9987	9987	9994	9987	9987	9987	9987	9990	9987	9987	19597	10389	10021	3190	10091	9987	6505	10389	10389	9644	10021	11261	2463	3642	11440	9990	13233	11261	9987	11333	5797	6546	9987	4912	10389	6546	11543	10389	6745	5839	13233	9987	5653	10389	3642	18734	7471	11413	11413	10456	10456	6351	18734	10463	5947	10463	11539	18734	18241	10463	18734	11539	10463	16381	16381	12418	15073	15725	15725	16147	11796	9227	3350	13043	14437	14112	21941	8825	11058	17967	14224	14224	13381	14359	12380	16983	15725	14913	10079	20793	14748	12892	11036	12380	11036	10870	15725	11781	15725	15725	6546	20793	11087	14400	3026	17538	2723	12892	9184	11718	11781	19373
7436	946	1516	946	0	439	1529	0	15098	9091	1738	255	7119	1620	563	14726	3026	0	1738	0	3270	8366	10354	3270	1847	10215	0	2956	13376	0	3224	7119	914	724	724	724	724	724	20050	15435	0	255	724	724	1476	255	12249	2014	4697	2640	4100	5855	4425	12178	5465	3953	3624	2640	4425	4697	4697	7119	4100	4425	4425	4100	13914	4697	4697	5649	4697	9598	2666	11738	4425	12179	2666	4100	4697	3953	3624	3953	4425	2640	4697	2666	3953	2640	4425	4425	4697	4697	4697	11738	9598	0	7134	7134	7134	7134	7134	7133	7134	7134	7134	7134	7120	7134	7134	16900	7436	7124	591	7099	7134	6069	7436	7436	6698	7124	8236	563	982	8416	7120	12409	8236	7134	8310	2823	4697	7134	2014	7436	4697	8527	7436	4082	3947	12409	7134	2629	7436	982	15993	7199	8535	8535	9345	9345	3612	15993	8348	2932	8348	8658	15993	16267	8348	15993	8658	8348	15309	15309	10278	12102	12957	12957	13405	9766	7119	5446	10460	11983	11723	20489	7661	8976	15064	12105	12105	11553	11889	10231	14173	12957	12391	7988	19027	12275	10648	8934	10231	8934	8855	12957	9774	12957	12957	4697	19027	8990	12042	0	14618	2023	10648	6186	9679	9774	17117
9112	1847	1248	1847	1738	1494	861	1738	15097	10713	0	1519	8754	3356	1287	14828	1801	1738	0	1738	1815	9956	10516	1815	273	11875	1738	4692	14924	1738	1541	8754	1208	1110	1110	1110	1110	1110	21275	15330	1738	1519	1110	1110	1071	1519	12606	3748	6215	4378	5725	7526	5942	13906	6974	5548	5264	4378	5942	6215	6215	8754	5725	5942	5942	5725	15638	6215	6215	7077	6215	11252	2412	11903	5942	13600	2412	5725	6215	5548	5264	5548	5942	4378	6215	2412	5548	4378	5942	5942	6215	6215	6215	11903	11252	1738	8253	8253	8253	8253	8253	8263	8253	8253	8253	8253	8265	8253	8253	17805	9112	8310	2183	8739	8253	5193	9112	9112	8383	8310	9765	1287	2655	9966	8265	11846	9765	8253	9863	4201	6215	8253	3748	9112	6215	10112	9112	5815	5462	11846	8253	4174	9112	2655	17726	6261	10247	10247	8939	8939	4605	17726	9992	4422	9992	10369	17726	17898	9992	17726	10369	9992	14913	14913	11937	13751	14688	14688	15139	11394	8754	3708	11244	13707	13437	20354	7271	10615	16757	13763	13763	11668	13614	11892	15897	14688	14123	9624	19112	14002	11104	10578	11892	10578	10474	14688	11396	14688	14688	6215	19112	10633	12604	1738	15821	1001	11104	7821	11309	11396	18814
7436	946	1516	946	0	439	1529	0	15098	9091	1738	255	7119	1620	563	14726	3026	0	1738	0	3270	8366	10354	3270	1847	10215	0	2956	13376	0	3224	7119	914	724	724	724	724	724	20050	15435	0	255	724	724	1476	255	12249	2014	4697	2640	4100	5855	4425	12178	5465	3953	3624	2640	4425	4697	4697	7119	4100	4425	4425	4100	13914	4697	4697	5649	4697	9598	2666	11738	4425	12179	2666	4100	4697	3953	3624	3953	4425	2640	4697	2666	3953	2640	4425	4425	4697	4697	4697	11738	9598	0	7134	7134	7134	7134	7134	7133	7134	7134	7134	7134	7120	7134	7134	16900	7436	7124	591	7099	7134	6069	7436	7436	6698	7124	8236	563	982	8416	7120	12409	8236	7134	8310	2823	4697	7134	2014	7436	4697	8527	7436	4082	3947	12409	7134	2629	7436	982	15993	7199	8535	8535	9345	9345	3612	15993	8348	2932	8348	8658	15993	16267	8348	15993	8658	8348	15309	15309	10278	12102	12957	12957	13405	9766	7119	5446	10460	11983	11723	20489	7661	8976	15064	12105	12105	11553	11889	10231	14173	12957	12391	7988	19027	12275	10648	8934	10231	8934	8855	12957	9774	12957	12957	4697	19027	8990	12042	0	14618	2023	10648	6186	9679	9774	17117
10692	3628	3047	3628	3270	2884	2655	3270	16516	11585	1815	3121	9690	4759	2713	16311	518	3270	1815	3270	0	11634	12066	0	1570	12827	3270	6134	16636	3270	769	9690	2414	2825	2825	2825	2825	2825	23089	16681	3270	3121	2825	2825	2873	3121	14232	5223	7019	5797	6735	8575	6759	15094	7730	6512	6324	5797	6759	7019	7019	9690	6735	6759	6759	6735	16791	7019	7019	7704	7019	12196	4066	13441	6759	15374	4066	6735	7019	6512	6324	6512	6759	5797	7019	4066	6512	5797	6759	6759	7019	7019	7019	13441	12196	3270	10068	10068	10068	10068	10068	10078	10068	10068	10068	10068	10079	10068	10068	19595	10692	10122	3509	10369	10068	6154	10692	10692	9950	10122	11486	2713	3977	11674	10079	12878	11486	10068	11569	5965	7019	10068	5223	10692	7019	11794	10692	7124	6303	12878	10068	5871	10692	3977	19116	7086	11749	11749	10155	10155	6420	19116	10929	6148	10929	11874	19116	18727	10929	19116	11874	10929	16051	16051	12885	15366	16098	16098	16527	12272	9690	2832	13019	14870	14554	21656	8545	11528	18297	14695	14695	13182	14790	12846	17346	16098	15336	10547	20563	15178	12780	11504	12846	11504	11346	16098	12259	16098	16098	7019	20563	11555	14310	3270	17636	2620	12780	9456	12193	12259	19835
1565	8135	8983	8135	8366	8769	9311	8366	14140	7293	9956	8515	6435	7026	8927	13349	11381	8366	9956	8366	11634	0	9964	11634	10138	7285	8366	5746	5031	8366	11497	6435	9253	8853	8853	8853	8853	8853	12584	14904	8366	8515	8853	8853	9110	8515	10258	6521	7271	6082	6594	5857	7282	6863	7370	6846	6620	6082	7282	7271	7271	6435	6594	7282	7282	6594	8411	7271	7271	7932	7271	7051	8850	10839	7282	4301	8850	6594	7271	6846	6620	6846	7282	6082	7271	8850	6846	6082	7282	7282	7271	7271	7271	10839	7051	8366	4053	4053	4053	4053	4053	3988	4053	4053	4053	4053	3902	4053	4053	11126	1565	3661	8216	1408	4053	11270	1565	1565	2132	3661	726	8927	7804	483	3902	14546	726	4053	456	5821	7271	4053	6521	1565	7271	170	1565	5326	7332	14546	4053	5782	1565	7804	8769	12166	2233	2233	11714	11714	6044	8769	6657	5543	6657	2236	8769	12276	6657	8769	2236	6657	16147	16147	7342	3906	5920	5920	6447	7541	6435	13436	6910	6900	7045	19407	10659	6998	7114	8521	8521	10947	6748	7281	6753	5920	6839	6654	17050	7009	8738	6903	7281	6903	7215	5920	7639	5920	5920	7271	17050	6946	9083	8366	7591	9649	8738	2229	7468	7639	11890
